regne,group1_inpn,group2_inpn,i_cd_ref,i_cd_nom_list,i_nom_valid,i_nb_cd_nom,f_cd_ref,f_cd_nom_list,f_nom_valid,f_nb_cd_nom,att_list,att_nb,media_nb,grappe_change,action,cas
Plantae,Trachéophytes,Angiospermes,109091,"[109044, 109063, 109071, 109091, 137942]","Myosotis scorpioides L., 1753",5,109091,"[109044, 109071, 109091, 137942]","Myosotis scorpioides L., 1753",4,[107],1,8,"cas2, cas3: f_cd_ref",Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,463358,[463358],"Rhodocybe tillii Krisai & Noordel., 1998",1,1030697,[463358],"Arrhenia tillii (Krisai & Noordel.) Krisai & I.Saar, 2020",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,237613,[237613],"Atractotomus mali (Meyer-Dür, 1843)",1,1039185,[237613],"Mesopsallus mali (Meyer-Dür, 1843)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,24461,[24461],"Cheilosia soror (Zetterstedt, 1843)",1,1040721,[24461],"Cheilosia ruffipes (Preyssler, 1793)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,29362,"[29360, 29362]","Boletus reticulatus Schaeff., 1774",2,29360,[29360],"Boletus aestivalis (Paulet) Fr., 1838",1,,,,cas2,Loose attributes and medium now attach to 29362,split
Fungi,Ascomycètes,Autres,607804,"[58089, 607804]","Acarospora glaucocarpa var. cervina (Ach.) Cl.Roux, 2015",2,58089,[58089],"Acarospora cervina A.Massal., 1852",1,,,,cas2,Loose attributes and medium now attach to 607804,split
Plantae,Trachéophytes,Angiospermes,94287,"[94287, 133707]","Dactylorhiza traunsteineri (Saut. ex Rchb.) Soó, 1962",2,94262,[133707],"Dactylorhiza lapponica (Laest. ex Hartm.) Soó, 1962",1,"[106, 107]",2,10,cas2,Loose attributes and medium now attach to 94287,split
Plantae,Trachéophytes,Angiospermes,160459,"[107802, 160459, 947812]","Melampyrum catalaunicum Freyn, 1884",3,1019388,[107802],"Melampyrum nemorosum subsp. nemorosum L., 1753",1,[107],1,5,cas2,Loose attributes and medium now attach to No one,split
Fungi,Ascomycètes,Lichens,56470,"[56470, 662893]","Leptogium cochleatum (Dicks.) P.M.Jørg. & P.James, 1983",2,662893,[662893],"Leptogium tremelloides (Ach.) Gray, 1821",1,,,,cas2,Loose attributes and medium now attach to 56470,split
Fungi,Basidiomycètes,Autres,513103,"[30729, 513103]","Hemimycena hirsuta (Tode) Singer, 1986",2,30729,[30729],"Hemimycena crispula (Quél.) Singer, 1943",1,,,,cas2,Loose attributes and medium now attach to 513103,split
Plantae,Trachéophytes,Angiospermes,94945,"[94945, 133895]","Digitalis lutea L., 1753",2,133895,[133895],"Digitalis lutea subsp. lutea L., 1753",1,[107],1,18,cas2,Loose attributes and medium now attach to 94945,split
Fungi,Basidiomycètes,Autres,39491,[39491],"Lactarius trivialis (Fr.) Fr., 1838",1,39491,"[39491, 464719, 469874]","Lactarius trivialis (Fr.) Fr., 1838",3,,,2,cas3: f_cd_ref,Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,139415,[139415],"Prunella vulgaris subsp. vulgaris L., 1753",1,139415,"[116004, 139415]","Prunella vulgaris subsp. vulgaris L., 1753",2,,,,cas3: f_cd_ref,Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,108241,[108241],"Mentha x dumetorum Schult., 1809",1,108241,"[108241, 108277, 137784]","Mentha x dumetorum Schult., 1809",3,,,,cas3: f_cd_ref,Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,108166,"[108049, 108166, 108172, 108193]","Mentha spicata L., 1753",4,108166,"[108049, 108166, 108172, 108193, 137768, 137769]","Mentha spicata L., 1753",6,[107],1,5,cas3: f_cd_ref,Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,469700,[469700],"Gyroporus cyanescens f. immutabilis J.Charb., C.Lej. & M.Xavier, 2001",1,29534,"[29534, 29538, 469700]","Gyroporus cyanescens (Bull.) Quél., 1886",3,,,,cas3: f_cd_ref,Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,81508,"[81437, 81508]","Allium schoenoprasum L., 1753",2,718299,"[81437, 718299]","Allium schoenoprasum subsp. schoenoprasum L., 1753",2,"[107, 106]",2,11,cas3: f_cd_ref,Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,469874,[469874],"Lactarius trivialis var. minor J.Blum, 1966",1,39491,"[39491, 464719, 469874]","Lactarius trivialis (Fr.) Fr., 1838",3,,,,cas3: f_cd_ref,Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,137769,[137769],"Mentha spicata subsp. spicata L., 1753",1,108166,"[108049, 108166, 108172, 108193, 137768, 137769]","Mentha spicata L., 1753",6,,,,cas3: f_cd_ref,Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,113748,"[113748, 138859]","Pistacia terebinthus L., 1753",2,113748,"[113748, 125906, 138859]","Pistacia terebinthus L., 1753",3,"[108, 106, 107]",3,10,cas3: f_cd_ref,Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,29295,[29295],"Melanoleuca subalpina (Britzelm.) Bresinsky & Stangl, 1976",1,29290,"[29290, 29295, 29296, 32685, 469944]","Melanoleuca strictipes (P.Karst.) Jul.Schäff., 1951",5,,,,cas3: f_cd_ref,Merge attributes if exists,merge
Fungi,Ascomycètes,Lichens,954259,"[56383, 954259]","Enchylium tenax (Sw.) Gray, 1821",2,954259,"[56383, 660708, 954259]","Enchylium tenax (Sw.) Gray, 1821",3,,,2,cas3: f_cd_ref,Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,124805,"[124805, 124810, 124815]","Stachys recta L., 1767",3,141418,"[124815, 141418]","Stachys recta subsp. recta L., 1767",2,,,17,cas3: f_cd_ref,Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,961574,[961574],"Amaranthus powellii subsp. powellii S.Watson, 1875",1,961574,"[143449, 961574]","Amaranthus powellii subsp. powellii S.Watson, 1875",2,,,,cas3: f_cd_ref,Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,141418,[141418],"Stachys recta subsp. recta L., 1767",1,141418,"[124815, 141418]","Stachys recta subsp. recta L., 1767",2,[107],1,,cas3: f_cd_ref,Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,137742,[137742],"Melittis melissophyllum subsp. melissophyllum L., 1753",1,137742,"[108000, 137742]","Melittis melissophyllum subsp. melissophyllum L., 1753",2,,,,cas3: f_cd_ref,Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,137768,[137768],"Mentha spicata subsp. glabrata (Lej. & Courtois) Lebeau, 1973",1,108166,"[108049, 108166, 108172, 108193, 137768, 137769]","Mentha spicata L., 1753",6,,,,cas3: f_cd_ref,Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,108003,"[107999, 108000, 108003]","Melittis melissophyllum L., 1753",3,108003,"[107999, 108003]","Melittis melissophyllum L., 1753",2,"[107, 108, 106]",3,12,"cas2, cas3: f_cd_ref",Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,112745,"[112736, 112744, 112745, 112748, 114663, 114822]","Persicaria maculosa Gray, 1821 [nom. cons.]",6,112745,"[112744, 112745, 112748, 114663, 114822]","Persicaria maculosa Gray, 1821 [nom. cons.]",5,[107],1,6,"cas2, cas3: f_cd_ref",Merge attributes if exists,merge
Fungi,Ascomycètes,Lichens,59518,[59518],"Caloplaca decipiens (Arnold) Blomb. & Forssell, 1931",1,977769,[59518],"Calogaya decipiens (Arnold) Arup, Frödén & Søchting, 2013",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,99352,[99352],"Galeopsis x wirtgenii F.Ludw., 1877",1,1036773,[99352],"Galeopsis x wirtgenii F.Ludw. ex Briq., 1892",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,239602,[239602],"Coelioxys conoidea (Illiger, 1806)",1,850190,[239602],"Coelioxys conoideus (Illiger, 1806)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,116023,[116023],"Prunella x spuria Stapf, 1886",1,116010,[116023],"Prunella x surrecta Dumort., 1827",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,971766,"[445260, 971766]","Gomphocerippus vagans vagans (Eversmann, 1848)",2,445260,"[445260, 971766]","Chorthippus vagans vagans (Eversmann, 1848)",2,,,8,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,279151,[279151],"Anthrenocerus australis (Hope, 1843)",1,1027445,[279151],"Eurhopalus australis (Hope, 1843)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,124089,"[124089, 151904]","Solanum physalifolium Rusby, 1895",2,124081,"[124089, 151904]","Solanum nitidibaccatum Bitter, 1912",2,"[107, 106]",2,1,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Bryophytes,Mousses,4452,"[4452, 4453, 786679]",Dicranella rufescens (Dicks.) Schimp.,3,1036870,"[4452, 4453, 786679]","Ruficaulis rufescens (Dicks.) Bonfim Santos & Fedosov, 2023",3,,,5,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Ptéridophytes,94062,[94062],"Cystopteris diaphana (Bory) Blasdell, 1963",1,133619,[94062],"Cystopteris fragilis subsp. diaphana (Bory) Litard., 1912",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,469641,[469641],"Entoloma chalybaeum var. lazulinum (Fr.) Noordel., 1984",1,512059,[469641],"Entoloma lazulinum (Fr.) Noordel., 1982",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,970952,"[188757, 970952]","Ziziphora sect. Acinos (Mill.) Melnikov, 2016",2,199145,"[188757, 970952]","Ziziphora L., 1753",2,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Bryophytes,Mousses,4442,[4442],"Dicranella crispa (Hedw.) Schimp., 1856",1,1036876,[4442],"Dicranellopsis crispa (Hedw.) Bonfim Santos, Siebel & Fedosov, 2023",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,34185,[34185],"Hohenbuehelia albonigra (Pat.) Courtec., 1993",1,1030500,[34185],"Resupinatus europaeus Consiglio & Setti, 2018",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,432555,[432555],"Locusta migratoria gallica Rémaudière, 1947",1,535771,[432555],"Locusta migratoria migratoria (Linnaeus, 1758)",1,,,1,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,248379,"[54805, 248379]","Sphinx pinastri Linnaeus, 1758",2,54805,"[54805, 248379]","Hyloicus pinastri (Linnaeus, 1758)",2,,,3,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,660402,[660402],"Gowardia nigricans (Ach.) Halonen, Myllys, Velmala & Hyvärinen, 2009",1,56078,[660402],"Alectoria nigricans (Ach.) Nyl., 1861",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,469480,[469480],"Cortinarius miniatopus f. konradii (M.M.Moser) Nespiak, 1981",1,1040349,[469480],"Cortinarius subminiatopus Kytöv., Niskanen & Liimat., 2017",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Ptéridophytes,161071,[161071],"Dryopteris affinis subsp. pseudodisjuncta (Oberh. & Tavel ex Fraser-Jenk.) Fraser-Jenk., 1995",1,789257,[161071],"Dryopteris pseudodisjuncta (Tavel ex Fraser-Jenk.) Fraser-Jenk., 2007",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,81582,"[81582, 81584]","Alnus x badensis Láng ex Regel, 1864",2,81586,"[81582, 81584]","Alnus x pubescens Tausch, 1834",2,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,217635,[217635],"Xanthogramma laetum (Fabricius, 1794)",1,1041091,[217635],"Philhelius laetus (Fabricius, 1794)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,100788,"[100788, 135148]","Hedera hibernica (G.Kirchn.) Bean, 1914",2,1024266,"[100788, 135148]","Hedera hibernica Poit., 1835",2,"[106, 107, 108]",3,8,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,104855,"[104855, 137068]","Lamium amplexicaule L., 1753",2,104855,[104855],"Lamium amplexicaule L., 1753",1,[107],1,10,cas2,Keep attributes and medium,split
Fungi,Ascomycètes,Autres,607804,"[58089, 607804]","Acarospora glaucocarpa var. cervina (Ach.) Cl.Roux, 2015",2,607804,[607804],"Acarospora glaucocarpa var. cervina (Ach.) Cl.Roux, 2015",1,,,,cas2,Keep attributes and medium,split
Plantae,Trachéophytes,Angiospermes,117503,"[97964, 114698, 117503]","Reynoutria japonica Houtt., 1777",3,150567,[114698],"Reynoutria japonica var. japonica Houtt., 1777",1,"[106, 107]",2,8,cas2,Loose attributes and medium now attach to 117503,split
Animalia,Mollusques,Gastéropodes,163004,[163004],"Chondrina ascendens (Westerlund, 1878)",1,1041263,"[163004, 163006]","Chondrina farinesii ascendens (Westerlund, 1878)",2,,,2,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,39443,[39443],"Lactarius salicis-herbaceae Kühner, 1975",1,39443,"[39443, 39444]","Lactarius salicis-herbaceae Kühner, 1975",2,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,97452,[97452],"Euphorbia amygdaloides L., 1753",1,97452,"[97446, 97452, 134348]","Euphorbia amygdaloides L., 1753",3,"[107, 106, 108]",3,8,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,470240,[470240],"Suillus collinitus var. aureus (Huijsman) Mikšík, 2017",1,29704,"[29704, 470240]","Suillus collinitus (Fr.) Kuntze, 1898",2,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,968063,"[469186, 968063]","Suillellus luridus var. queletiformis (J.Blum) Blanco-Dios, 2015",2,968047,"[29418, 469183, 469184, 469186, 968047, 968063]","Suillellus luridus (Schaeff.) Murrill, 1909",6,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,33507,[33507],"Entoloma bisporigerum (P.D.Orton) Noordel., 1979",1,33507,"[33466, 33507]","Entoloma bisporigerum (P.D.Orton) Noordel., 1979",2,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,905692,[905692],"Lactarius acerrimus f. scrobipileus Bidaud & Fillion, 2012",1,39216,"[39216, 905692]","Lactarius acerrimus Britzelm., 1893",2,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,994907,"[39391, 994907]","Lactifluus piperatus (L.) Roussel, 1806",2,994907,"[39383, 39391, 994907]","Lactifluus piperatus (L.) Kuntze, 1891",3,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,29704,[29704],"Suillus collinitus (Fr.) Kuntze, 1898",1,29704,"[29704, 470240]","Suillus collinitus (Fr.) Kuntze, 1898",2,,,1,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,39521,[39521],"Lactarius zonarioides Kühner & Romagn., 1953",1,39521,"[39252, 39521]","Lactarius zonarioides Kühner & Romagn., 1953",2,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,968047,"[29418, 469183, 469184, 968047]","Suillellus luridus (Schaeff.) Murrill, 1909",4,968047,"[29418, 469183, 469184, 469186, 968047, 968063]","Suillellus luridus (Schaeff.) Murrill, 1909",6,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Animalia,Mollusques,Gastéropodes,163006,[163006],"Chondrina falkneri E. Gittenberger, 2002",1,1041263,"[163004, 163006]","Chondrina farinesii ascendens (Westerlund, 1878)",2,,,3,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,39252,[39252],"Lactarius bresadolianus Singer, 1942",1,39521,"[39252, 39521]","Lactarius zonarioides Kühner & Romagn., 1953",2,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,39383,[39383],"Lactarius pergamenus (Sw.) Fr., 1838",1,994907,"[39383, 39391, 994907]","Lactifluus piperatus (L.) Kuntze, 1891",3,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Plantae,Trachéophytes,Gymnospermes,104409,[104409],"Juniperus oxycedrus L., 1753",1,104409,"[104409, 136979, 136980]","Juniperus oxycedrus L., 1753",3,"[106, 107]",2,4,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,134348,"[97446, 134348]","Euphorbia amygdaloides subsp. amygdaloides L., 1753",2,97452,"[97446, 97452, 134348]","Euphorbia amygdaloides L., 1753",3,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,39255,[39255],"Lactarius britannicus D.A.Reid, 1969",1,39255,"[39255, 469861]","Lactarius britannicus D.A.Reid, 1969",2,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,33693,[33693],"Entoloma jubatum (Fr.) P.Karst., 1879",1,33693,"[33565, 33693]","Entoloma jubatum (Fr.) P.Karst., 1879",2,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,33492,[33492],"Entoloma asprellum (Fr.) Fayod, 1889",1,33492,"[33492, 462169]","Entoloma asprellum (Fr.) Fayod, 1889",2,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,39401,"[39401, 514296]","Lactarius pterosporus Romagn., 1949",2,39401,"[39401, 39468, 514296]","Lactarius pterosporus Romagn., 1949",3,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,39468,[39468],"Lactarius subruginosus J.Blum ex Bon, 1985",1,39401,"[39401, 39468, 514296]","Lactarius pterosporus Romagn., 1949",3,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Plantae,Trachéophytes,Gymnospermes,136979,"[136979, 136980]","Juniperus oxycedrus subsp. oxycedrus L., 1753",2,104409,"[104409, 136979, 136980]","Juniperus oxycedrus L., 1753",3,"[106, 107]",2,2,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,138559,[138559],"Papaver argemone subsp. argemone L., 1753",1,117874,"[112285, 112288, 112311, 138559]","Roemeria argemone (L.) C.Morales, R.Mend. & Romero García, 1988",4,,,5,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,39444,[39444],"Lactarius salicis-herbaceae var. immutabilis Kühner, 1975",1,39443,"[39443, 39444]","Lactarius salicis-herbaceae Kühner, 1975",2,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,462169,[462169],Entoloma pseudocaelestinum Arnolds,1,33492,"[33492, 462169]","Entoloma asprellum (Fr.) Fayod, 1889",2,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,469861,[469861],"Lactarius britannicus f. pseudofulvissimus (Bon) Basso, 1999",1,39255,"[39255, 469861]","Lactarius britannicus D.A.Reid, 1969",2,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,33565,[33565],"Entoloma conocybecystis Noordel. & Liiv, 1992",1,33693,"[33565, 33693]","Entoloma jubatum (Fr.) P.Karst., 1879",2,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,39216,[39216],"Lactarius acerrimus Britzelm., 1893",1,39216,"[39216, 905692]","Lactarius acerrimus Britzelm., 1893",2,,,1,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,112285,"[112285, 112288, 112311]","Papaver argemone L., 1753",3,117874,"[112285, 112288, 112311, 138559]","Roemeria argemone (L.) C.Morales, R.Mend. & Romero García, 1988",4,[107],1,5,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,33466,[33466],"Entoloma alnobetulae (Kühner) Noordel., 1981",1,33507,"[33466, 33507]","Entoloma bisporigerum (P.D.Orton) Noordel., 1979",2,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Plantae,Trachéophytes,Gymnospermes,161377,"[113692, 161377]","Pinus mugo subsp. mugo Turra, 1764",2,113682,"[113681, 113682, 113692, 161377]","Pinus mugo Turra, 1764",4,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Plantae,Trachéophytes,Gymnospermes,113682,"[113681, 113682]","Pinus mugo Turra, 1764",2,113682,"[113681, 113682, 113692, 161377]","Pinus mugo Turra, 1764",4,,,4,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,469944,[469944],"Melanoleuca substrictipes var. sarcophyllum Kühner, 1978",1,29290,"[29290, 29295, 29296, 32685, 469944]","Melanoleuca strictipes (P.Karst.) Jul.Schäff., 1951",5,,,,cas3: f_cd_ref,Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,32685,[32685],"Melanoleuca substrictipes Kühner, 1978",1,29290,"[29290, 29295, 29296, 32685, 469944]","Melanoleuca strictipes (P.Karst.) Jul.Schäff., 1951",5,,,,cas3: f_cd_ref,Merge attributes if exists,merge
Fungi,Ascomycètes,Autres,954263,"[660708, 954263]","Enchylium tenax var. tenax (Sw.) Gray, 1821",2,954259,"[56383, 660708, 954259]","Enchylium tenax (Sw.) Gray, 1821",3,,,,cas3: f_cd_ref,Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,116012,"[116004, 116012, 708976]","Prunella vulgaris L., 1753",3,139415,"[116004, 139415]","Prunella vulgaris subsp. vulgaris L., 1753",2,"[107, 106]",2,15,cas3: f_cd_ref,Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,29534,[29534],"Gyroporus cyanescens (Bull.) Quél., 1886",1,29534,"[29534, 29538, 469700]","Gyroporus cyanescens (Bull.) Quél., 1886",3,,,1,cas3: f_cd_ref,Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,113744,"[113744, 125906]","Pistacia lentiscus L., 1753",2,113748,"[113748, 125906, 138859]","Pistacia terebinthus L., 1753",3,,,8,cas3: f_cd_ref,Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,29290,[29290],"Melanoleuca strictipes (P.Karst.) Jul.Schäff., 1951",1,29290,"[29290, 29295, 29296, 32685, 469944]","Melanoleuca strictipes (P.Karst.) Jul.Schäff., 1951",5,,,,cas3: f_cd_ref,Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,82015,"[82015, 143449]","Amaranthus powellii S.Watson, 1875",2,961574,"[143449, 961574]","Amaranthus powellii subsp. powellii S.Watson, 1875",2,"[107, 106]",2,,cas3: f_cd_ref,Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,718299,[718299],"Allium schoenoprasum subsp. schoenoprasum L., 1753",1,718299,"[81437, 718299]","Allium schoenoprasum subsp. schoenoprasum L., 1753",2,,,,cas3: f_cd_ref,Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,29296,[29296],"Melanoleuca evenosa (Sacc.) Konrad, 1927",1,29290,"[29290, 29295, 29296, 32685, 469944]","Melanoleuca strictipes (P.Karst.) Jul.Schäff., 1951",5,,,1,cas3: f_cd_ref,Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,108295,"[108277, 108295, 137783, 137784, 137785]","Mentha x piperita L., 1753",5,108241,"[108241, 108277, 137784]","Mentha x dumetorum Schult., 1809",3,,,3,cas3: f_cd_ref,Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,108003,"[107999, 108000, 108003]","Melittis melissophyllum L., 1753",3,137742,"[108000, 137742]","Melittis melissophyllum subsp. melissophyllum L., 1753",2,"[107, 108, 106]",3,12,cas3: f_cd_ref,Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,29538,[29538],"Gyroporus cyanescens var. lacteus Quél., 1888",1,29534,"[29534, 29538, 469700]","Gyroporus cyanescens (Bull.) Quél., 1886",3,,,,cas3: f_cd_ref,Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,464719,[464719],"Lactarius utilis (Weinm.) Fr., 1863",1,39491,"[39491, 464719, 469874]","Lactarius trivialis (Fr.) Fr., 1838",3,,,,cas3: f_cd_ref,Merge attributes if exists,merge
Plantae,Trachéophytes,Ptéridophytes,133969,"[95554, 95598, 115039, 133969, 133972, 133980, 146277, 154504, 155086]","Dryopteris affinis subsp. borreri (Newman) Fraser-Jenk., 1980",9,1038698,"[95554, 95598, 115039, 133969, 133980, 146277, 154504, 155086]","Dryopteris borreri (Newman) Kinahan, 1856",8,[107],1,4,"cas2, cas3: f_cd_ref",Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,81508,"[81437, 81508]","Allium schoenoprasum L., 1753",2,81508,[81508],"Allium schoenoprasum L., 1753",1,"[107, 106]",2,11,"cas2, cas3: f_cd_ref",Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,85631,"[85631, 104593, 789254]","Bassia scoparia (L.) Voss, 1903",3,85631,"[85631, 104593]","Bassia scoparia (L.) Voss, 1903",2,,,,"cas2, cas3: f_cd_ref",Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,115925,"[115832, 115871, 115925]","Primula vulgaris Huds., 1762",3,115925,[115925],"Primula vulgaris Huds., 1762",1,"[107, 108, 106]",3,5,"cas2, cas3: f_cd_ref",Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,141214,"[123520, 123575, 123674, 141160, 141204, 141214, 151803, 154012, 154013, 161641]","Silene vulgaris subsp. vulgaris (Moench) Garcke, 1869",10,141214,"[123520, 123674, 141160, 141204, 141214, 151803, 154012, 154013, 161641]","Silene vulgaris subsp. vulgaris (Moench) Garcke, 1869",9,[107],1,4,"cas2, cas3: f_cd_ref",Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,90669,"[90668, 90669, 145489]","Chelidonium majus L., 1753",3,90669,[90669],"Chelidonium majus L., 1753",1,[107],1,3,"cas2, cas3: f_cd_ref",Merge attributes if exists,merge
